,TMC,TMC_HERE,lat_x,lon_x,label
8601,112-53757,112N53757,30.031990000000004,-95.255635,0
8602,112-53758,112N53758,30.033675,-95.25493,0
8603,112N53758,112N53758,30.033675,-95.25493,0
8604,112-53759,112N53759,30.043125,-95.25092,0
8605,112N53759,112N53759,30.043125,-95.25092,0
8606,112-53769,112N53769,29.935284999999997,-95.51459,7
8607,112N53769,112N53769,29.935284999999997,-95.51459,7
8608,112N04255,112N04255,29.726435,-95.473185,11
8609,112N04289,112N04289,30.040155,-95.25511,10
8610,112N04366,112N04366,29.975040000000003,-95.705115,10
8611,112N04390,112N04390,29.711925,-95.275285,3
8612,112N04438,112N04438,29.826134999999997,-95.17086,10
8613,112N04934,112N04934,29.742825,-95.35894499999999,2
8614,112N05150,112N05150,29.916655,-95.61598,7
8615,112N05873,112N05873,29.744535,-95.38206,4
8616,112N05878,112N05878,29.729059999999997,-95.280015,3
8617,112N05974,112N05974,29.78087,-95.777465,10
8618,112N05984,112N05984,29.75971,-95.40858,1
8619,112N05994,112N05994,29.675655000000006,-95.45991,6
8620,112N07027,112N07027,29.811895,-95.258315,5
8621,112N09706,112N09706,29.865709999999996,-95.48693,7
8622,112N09712,112N09712,29.72747,-95.278875,3
8623,112N09724,112N09724,29.815255,-95.41054,7
8624,112N09745,112N09745,29.775395,-95.218035,7
8625,112N09747,112N09747,29.802575,-95.21892,7
8626,112N09757,112N09757,29.63607,-95.482255,6
8627,112N09765,112N09765,29.75285,-95.35026,2
8628,112N09772,112N09772,29.76574,-95.36792,2
8629,112N09787,112N09787,29.749945,-95.35904000000001,2
8630,112N09789,112N09789,29.7615,-95.350625,2
8631,112N09794,112N09794,29.919765000000005,-95.494255,7
8632,112N09802,112N09802,29.754545,-95.374445,4
8633,112N09808,112N09808,29.78995,-95.372135,2
8634,112N09811,112N09811,29.7616,-95.374145,4
8635,112N09828,112N09828,29.8284,-95.39768,5
8636,112N09840,112N09840,29.7158,-95.397225,4
8637,112N09853,112N09853,29.700090000000007,-95.293405,3
8638,112N09880,112N09880,29.669195000000002,-95.26214499999999,3
8639,112N09892,112N09892,29.770505,-95.35224000000001,2
8640,112N09899,112N09899,29.76534,-95.409485,0
8641,112N09944,112N09944,29.72546,-95.47001,6
8642,112N09960,112N09960,29.72861,-95.418775,6
8643,112N09969,112N09969,29.71608,-95.58001,9
8644,112N09992,112N09992,29.715605000000004,-95.281675,3
8645,112N10011,112N10011,29.784145,-95.45721999999999,1
8646,112N10014,112N10014,29.777379999999997,-95.40474,1
8647,112N10021,112N10021,29.828684999999997,-95.35363,5
8648,112N10028,112N10028,29.9528,-95.38212,5
8649,112N10059,112N10059,29.679075,-95.457565,6
8650,112N10069,112N10069,29.770459999999996,-95.456525,1
8651,112N10071,112N10071,29.80152,-95.451965,1
8652,112N10078,112N10078,29.8149,-95.37794,5
8653,112N10108,112N10108,29.731205,-95.41174,4
8654,112N10162,112N10162,29.94058,-95.295225,5
8655,112N10167,112N10167,30.002845,-95.584755,9
8656,112N10198,112N10198,29.737340000000003,-95.501025,7
8657,112N11089,112N11089,29.69882,-95.387055,4
8658,112N11129,112N11129,29.741905000000006,-95.52154499999999,9
8659,112N11185,112N11185,29.725880000000004,-95.389735,4
8660,112N11211,112N11211,29.64471,-95.482135,6
8661,112N11221,112N11221,29.775135,-95.77669,9
8662,112N11232,112N11232,29.831684999999997,-95.754355,9
8663,112N11249,112N11249,29.735015,-95.650245,9
8664,112N11294,112N11294,29.83363,-95.50492,1
8665,112N11325,112N11325,29.682109999999998,-95.45879000000001,6
8666,112N11332,112N11332,29.68003,-95.459745,6
8667,112N11343,112N11343,29.61371,-95.419705,6
8668,112N11347,112N11347,29.60659,-95.405075,0
8669,112N11352,112N11352,29.653705,-95.44668,6
8670,112N11362,112N11362,29.715605000000004,-95.340005,3
8671,112N11370,112N11370,29.65247,-95.25151,3
8672,112N11383,112N11383,29.742815000000004,-95.345095,2
8673,112N11388,112N11388,29.658620000000006,-95.33653000000001,3
8674,112N11392,112N11392,29.627745,-95.22807,3
8675,112N11393,112N11393,29.627805,-95.221405,0
8676,112N11398,112N11398,29.622505,-95.19771,3
8677,112N11403,112N11403,29.669125,-95.26256,3
8678,112N11405,112N11405,29.640795,-95.24345,3
8679,112N11414,112N11414,29.69507,-95.32698,3
8680,112N11423,112N11423,29.708195000000003,-95.24645,0
8681,112N11462,112N11462,29.65116,-95.20812,3
8682,112N11493,112N11493,29.60509,-95.12428,0
8683,112N11498,112N11498,29.607665,-95.108285,0
8684,112N11503,112N11503,29.5802,-95.157915,3
8685,112N11508,112N11508,29.60939,-95.18538,3
8686,112N11516,112N11516,29.627005000000004,-95.248595,3
8687,112N11530,112N11530,29.710105,-95.349235,0
8688,112N11582,112N11582,29.87213,-95.262645,5
8689,112N11590,112N11590,29.930629999999997,-95.294065,5
8690,112N11620,112N11620,30.001590000000004,-95.583205,9
8691,112N11633,112N11633,29.952340000000003,-95.2903,5
8692,112N11640,112N11640,29.985975,-95.343355,5
8693,112N11643,112N11643,29.95415,-95.332695,5
8694,112N11704,112N11704,29.915465000000005,-95.40525,5
8695,112N11708,112N11708,29.94501,-95.416525,0
8696,112N11727,112N11727,30.01417,-95.45054,0
8697,112N11763,112N11763,30.062895,-95.155735,0
8698,112N11769,112N11769,30.075375,-95.176275,0
8699,112N11777,112N11777,29.735915000000002,-95.619695,0
8700,112N11782,112N11782,29.69749,-95.41037,6
8701,112N11785,112N11785,29.696990000000003,-95.41779499999998,6
8702,112N11787,112N11787,29.706020000000002,-95.39475,4
8703,112N11793,112N11793,29.620755,-95.285625,0
8704,112N12038,112N12038,29.739475,-95.356205,2
8705,112N12043,112N12043,29.78035,-95.43436,1
8706,112N12049,112N12049,29.769105000000003,-95.398155,1
8707,112N12055,112N12055,29.76153,-95.39246,1
8708,112N12085,112N12085,29.734295,-95.38321,4
8709,112N12105,112N12105,29.848184999999997,-95.31915,5
8710,112N12111,112N12111,29.755180000000006,-95.33507,2
8711,112N12118,112N12118,29.735235000000007,-95.331945,3
8712,112N12126,112N12126,29.73315,-95.307715,3
8713,112N12130,112N12130,29.753255,-95.375475,4
8714,112N12134,112N12134,29.754255,-95.37341,4
8715,112N12146,112N12146,29.7874,-95.61759,9
8716,112N12151,112N12151,29.801785,-95.42711,1
8717,112N12155,112N12155,29.810135,-95.44386999999999,1
8718,112N12161,112N12161,29.840985000000003,-95.463015,0
8719,112N12166,112N12166,29.803225,-95.462525,1
8720,112N12173,112N12173,29.751165000000004,-95.52613000000001,9
8721,112N12181,112N12181,29.75139,-95.52590500000001,0
8722,112N12191,112N12191,29.716745,-95.290515,3
8723,112N12199,112N12199,29.841165000000004,-95.41097,0
8724,112N12210,112N12210,29.869955000000004,-95.41041,0
8725,112N12216,112N12216,29.784575,-95.264865,5
8726,112N12230,112N12230,29.78463,-95.3386,2
8727,112N12237,112N12237,29.79368,-95.31655500000001,0
8728,112N12250,112N12250,29.7691,-95.32668,2
8729,112N12253,112N12253,29.77746,-95.28406,5
8730,112N12273,112N12273,29.80055,-95.301875,5
8731,112N12288,112N12288,29.93149,-95.409755,5
8732,112N12297,112N12297,29.85923,-95.384145,0
8733,112N12314,112N12314,29.982634999999995,-95.296015,0
8734,112N12323,112N12323,29.997740000000004,-95.16527,5
8735,112N12339,112N12339,29.763525,-95.36727,2
8736,112N12374,112N12374,29.74192,-95.43007,1
8737,112N12379,112N12379,29.728495,-95.387355,4
8738,112N12393,112N12393,29.73982,-95.33887,0
8739,112N12405,112N12405,29.7382,-95.441625,0
8740,112N12416,112N12416,29.675590000000003,-95.26806,3
8741,112N12424,112N12424,29.714985,-95.588165,9
8742,112N12436,112N12436,29.664875,-95.43769,6
8743,112N12456,112N12456,29.842175,-95.42895,5
8744,112N12467,112N12467,29.742490000000004,-95.41311,0
8745,112N12495,112N12495,30.01617,-95.35765500000001,5
8746,112N12506,112N12506,30.067870000000003,-95.18847,5
8747,112N12795,112N12795,30.065510000000003,-95.874425,9
8748,112N12874,112N12874,29.87808,-95.56729,9
8749,112N12881,112N12881,29.811845,-95.47459,1
8750,112N12887,112N12887,29.818315000000002,-95.48342,1
8751,112N12895,112N12895,29.817425,-95.410495,1
8752,112N12901,112N12901,29.847479999999997,-95.5243,9
8753,112N12915,112N12915,29.79395,-95.45705500000001,1
8754,112N12919,112N12919,29.768695,-95.44962,1
8755,112N12923,112N12923,29.791459999999997,-95.41764,1
8756,112N12928,112N12928,29.817215,-95.444245,1
8757,112N12934,112N12934,29.809990000000003,-95.305525,5
8758,112N12942,112N12942,29.871709999999997,-95.28154,0
8759,112N12961,112N12961,29.80868,-95.269175,5
8760,112N12975,112N12975,29.863595,-95.333965,5
8761,112N13007,112N13007,29.783995,-95.484915,1
8762,112N13009,112N13009,29.734665000000003,-95.374685,4
8763,112N15567,112N15567,30.033980000000003,-95.25664,10
8764,112N15606,112N15606,29.803290000000004,-95.22018,7
8765,112N15608,112N15608,30.03045,-95.42926,7
8766,112N15613,112N15613,29.783995,-95.469145,1
8767,112N15614,112N15614,29.74158,-95.364975,4
8768,112N15617,112N15617,29.737645,-95.383045,4
8769,112N15620,112N15620,29.765790000000003,-95.36713,2
8770,112N15797,112N15797,29.93866,-95.271985,10
8771,112N15838,112N15838,29.744245000000003,-95.38172,4
8772,112N17198,112N17198,29.703855000000004,-95.375255,4
8773,112N17204,112N17204,29.728315,-95.374045,4
8774,112N17220,112N17220,29.734084999999997,-95.372875,4
8775,112N17250,112N17250,29.7165,-95.380965,4
8776,112N17253,112N17253,29.715985,-95.37973000000001,4
8777,112N17279,112N17279,29.779545000000002,-95.369985,2
8778,112N17297,112N17297,29.7704,-95.333745,2
8779,112N17304,112N17304,29.774645,-95.31537,5
8780,112N17315,112N17315,29.77802,-95.29205999999999,7
8781,112N17323,112N17323,29.777925,-95.26520500000001,5
8782,112N17333,112N17333,29.770065000000002,-95.18753999999998,3
8783,112N17336,112N17336,29.78725,-95.30736,5
8784,112N17339,112N17339,29.808915000000002,-95.26655,5
8785,112N17343,112N17343,29.811709999999998,-95.25880500000001,5
8786,112N17357,112N17357,29.78665,-95.246175,5
8787,112N17360,112N17360,29.794600000000006,-95.2462,5
8788,112N17363,112N17363,29.81923,-95.2406,5
8789,112N17378,112N17378,29.77168,-95.206225,7
8790,112N17416,112N17416,29.773120000000002,-95.232925,3
8791,112N17423,112N17423,29.773695000000004,-95.24734,3
8792,112N17430,112N17430,29.697745,-95.28856,3
8793,112N17434,112N17434,29.70008,-95.29396,3
8794,112N17460,112N17460,29.696195000000003,-95.28917,3
8795,112N17461,112N17461,29.77944,-95.38106,2
8796,112N17528,112N17528,29.813030000000005,-95.377235,5
8797,112N17536,112N17536,29.87381,-95.410575,5
8798,112N17693,112N17693,29.96395,-95.68948,9
8799,112N17734,112N17734,29.92387,-95.628265,9
8800,112N17746,112N17746,29.91491,-95.619815,9
8801,112N17767,112N17767,29.805535,-95.45309499999999,1
8802,112N17801,112N17801,29.973825,-95.563395,9
8803,112N17810,112N17810,29.967505000000006,-95.556815,9
8804,112N17813,112N17813,29.956684999999997,-95.54262,0
8805,112N17816,112N17816,29.94476,-95.565855,9
8806,112N17819,112N17819,29.93365,-95.5645,9
8807,112N17833,112N17833,29.963725,-95.543705,7
8808,112N17866,112N17866,29.971475,-95.70118,9
8809,112N17924,112N17924,29.849,-95.646035,9
8810,112N17933,112N17933,29.80033,-95.68878,9
8811,112N17950,112N17950,29.814815000000003,-95.6459,9
8812,112N17953,112N17953,29.812915000000004,-95.61731,9
8813,112N17957,112N17957,29.79359,-95.75192,0
8814,112N17963,112N17963,29.78896,-95.688355,0
8815,112N18047,112N18047,29.723090000000003,-95.68807,9
8816,112N18068,112N18068,29.71726,-95.644285,7
8817,112N18076,112N18076,29.719990000000003,-95.644735,9
8818,112N18083,112N18083,29.726305,-95.660675,9
8819,112N18141,112N18141,29.784679999999998,-95.57569,9
8820,112N18148,112N18148,29.71965,-95.50103,6
8821,112N18164,112N18164,29.64193,-95.537255,6
8822,112N18194,112N18194,29.6284,-95.513375,6
8823,112N18198,112N18198,29.63191,-95.50438,6
8824,112N18202,112N18202,29.637695,-95.48923,6
8825,112N18206,112N18206,29.642445,-95.477005,6
8826,112N18210,112N18210,29.649859999999997,-95.457835,6
8827,112N18214,112N18214,29.65488,-95.44436,6
8828,112N18219,112N18219,29.6676,-95.435725,6
8829,112N18223,112N18223,29.675690000000003,-95.429365,6
8830,112N18224,112N18224,29.62773,-95.387475,6
8831,112N18227,112N18227,29.628035,-95.43098499999999,6
8832,112N18234,112N18234,29.606445,-95.405005,0
8833,112N18239,112N18239,29.613329999999998,-95.41749,6
8834,112N18242,112N18242,29.613505,-95.45338,6
8835,112N18248,112N18248,29.726115000000004,-95.468325,6
8836,112N18258,112N18258,29.758315000000003,-95.486175,1
8837,112N18275,112N18275,29.832225,-95.526415,9
8838,112N18280,112N18280,29.816565,-95.485325,1
8839,112N18283,112N18283,29.791809999999998,-95.45254,1
8840,112N18286,112N18286,29.79147,-95.44644,1
8841,112N18289,112N18289,29.753005,-95.41091999999999,1
8842,112N18294,112N18294,29.68197,-95.45936,6
8843,112N18300,112N18300,29.726059999999997,-95.46104,6
8844,112N18306,112N18306,29.76367,-95.45604,1
8845,112N18311,112N18311,29.62552,-95.285765,3
8846,112N18315,112N18315,29.611400000000003,-95.227985,3
8847,112N18320,112N18320,29.620425,-95.221445,0
8848,112N18323,112N18323,29.627270000000006,-95.23019000000001,0
8849,112N18326,112N18326,29.612154999999998,-95.223095,3
8850,112N18342,112N18342,29.681465000000003,-95.29395,3
8851,112N18350,112N18350,29.709570000000003,-95.27794499999999,3
8852,112N18353,112N18353,29.703595,-95.27685,3
8853,112N18356,112N18356,29.709925,-95.26716,0
8854,112N18359,112N18359,29.70389,-95.290625,3
8855,112N18363,112N18363,29.70631,-95.2885,3
8856,112N18366,112N18366,29.70661,-95.278225,3
8857,112N18369,112N18369,29.71653,-95.290245,3
8858,112N18372,112N18372,29.695065000000003,-95.26477,3
8859,112N18376,112N18376,29.683429999999998,-95.240575,3
8860,112N18380,112N18380,29.68337,-95.22963,3
8861,112N18420,112N18420,29.708055,-95.263835,3
8862,112N18426,112N18426,29.73135,-95.359895,0
8863,112N18432,112N18432,29.736075,-95.59263,9
8864,112N18438,112N18438,29.784755000000004,-95.590335,9
8865,112N18472,112N18472,29.89966,-95.4957,9
8866,112N18476,112N18476,29.729540000000004,-95.34053,2
8867,112N20377,112N20377,29.60763,-95.108225,0
8868,112N20392,112N20392,29.600540000000002,-95.177095,3
8869,112N20405,112N20405,29.59953,-95.26641,3
8870,112N20418,112N20418,29.752809999999997,-95.35436,0
8871,112N20449,112N20449,29.755505,-95.34960500000001,2
8872,112N20452,112N20452,29.753535,-95.349925,2
8873,112N20508,112N20508,29.706345000000002,-95.245355,3
8874,112N20513,112N20513,29.799345000000002,-95.275465,7
8875,112N20517,112N20517,29.803355000000003,-95.2803,5
8876,112N20521,112N20521,29.804570000000002,-95.29095,5
8877,112N20526,112N20526,29.81125,-95.308465,5
8878,112N20531,112N20531,29.813815,-95.353425,5
8879,112N20538,112N20538,29.629720000000002,-95.221175,0
8880,112N20585,112N20585,29.791190000000004,-95.453365,1
8881,112N51061,112N51061,29.761509999999998,-95.081025,5
8882,112N51082,112N51082,29.729100000000006,-95.339415,3
8883,112N51086,112N51086,29.735134999999996,-95.331495,3
8884,112N51103,112N51103,29.71872,-95.254015,0
8885,112N51107,112N51107,29.641140000000004,-95.446395,6
8886,112N51140,112N51140,30.0127,-95.60808,9
8887,112N51150,112N51150,29.82732,-95.410845,1
8888,112N51162,112N51162,29.83141,-95.30201,5
8889,112N51167,112N51167,29.835655000000006,-95.23541999999999,0
8890,112N51207,112N51207,29.682755,-95.355935,3
8891,112N51209,112N51209,29.706234999999996,-95.41861999999999,6
8892,112N51217,112N51217,29.70175,-95.37402,4
8893,112N51218,112N51218,29.657770000000003,-95.405825,0
8894,112N51221,112N51221,29.657590000000006,-95.401925,6
8895,112N51246,112N51246,29.877920000000003,-95.567245,9
8896,112N51249,112N51249,29.884319999999995,-95.45173,5
8897,112N51254,112N51254,29.890045,-95.3701,5
8898,112N51287,112N51287,29.764754999999997,-95.363025,2
8899,112N51311,112N51311,29.760884999999995,-95.355475,2
8900,112N51322,112N51322,29.813325,-95.352205,5
8901,112N51338,112N51338,29.831284999999998,-95.29196,0
8902,112N51359,112N51359,29.93051,-95.17669,0
8903,112N51362,112N51362,29.950229999999998,-95.411165,0
8904,112N51374,112N51374,29.715645,-95.33500500000001,3
8905,112N51386,112N51386,29.726235,-95.33847,2
8906,112N51791,112N51791,29.711145,-95.31686,3
8907,112N51796,112N51796,29.68516,-95.2963,3
8908,112N51800,112N51800,29.685634999999998,-95.278285,3
8909,112N51813,112N51813,29.708065,-95.313275,3
8910,112N51815,112N51815,29.756159999999998,-95.3321,2
8911,112N51816,112N51816,29.786125,-95.32736,5
8912,112N51819,112N51819,29.75982,-95.32888,2
8913,112N51822,112N51822,29.793505,-95.32777,5
8914,112N51825,112N51825,29.796735,-95.32781,5
8915,112N51835,112N51835,29.890909999999998,-95.3063,5
8916,112N51845,112N51845,29.719365000000003,-95.37801999999999,4
8917,112N51847,112N51847,29.67218,-95.425195,6
8918,112N51864,112N51864,29.741545,-95.44166,1
8919,112N51865,112N51865,29.690065,-95.44721,6
8920,112N51870,112N51870,29.7225,-95.39885500000001,4
8921,112N51874,112N51874,29.72053,-95.393545,4
8922,112N51877,112N51877,29.725579999999997,-95.39967,4
8923,112N51883,112N51883,29.710984999999997,-95.40018,4
8924,112N51884,112N51884,29.790805,-95.38561999999999,1
8925,112N51887,112N51887,29.790654999999997,-95.373135,5
8926,112N51893,112N51893,29.77914,-95.387075,1
8927,112N51898,112N51898,29.803745000000003,-95.38806,5
8928,112N51904,112N51904,29.804070000000007,-95.388125,5
8929,112N51911,112N51911,29.80368,-95.39808000000001,1
8930,112N51920,112N51920,29.765165000000003,-95.3664,2
8931,112N51921,112N51921,29.759435000000003,-95.370835,4
8932,112N51922,112N51922,29.766955000000006,-95.370575,2
8933,112N51964,112N51964,29.756500000000006,-95.37062,2
8934,112N52037,112N52037,29.765045,-95.372415,2
8935,112N52040,112N52040,29.764005,-95.372615,2
8936,112N52061,112N52061,29.727005,-95.371125,4
8937,112N52073,112N52073,29.75318,-95.35018000000001,2
8938,112N52077,112N52077,29.759204999999998,-95.345635,2
8939,112N52090,112N52090,29.771465000000003,-95.35208,2
8940,112N52092,112N52092,29.771559999999997,-95.35168,2
8941,112N52103,112N52103,29.768685,-95.34406,2
8942,112N52107,112N52107,29.775745,-95.33577,2
8943,112N52110,112N52110,29.77645,-95.315545,5
8944,112N52113,112N52113,29.77382,-95.367515,2
8945,112N52118,112N52118,29.778350000000003,-95.354895,2
8946,112N52121,112N52121,29.778355,-95.35094,2
8947,112N52123,112N52123,29.73275,-95.34865,2
8948,112N52127,112N52127,29.702065,-95.29549499999999,3
8949,112N52131,112N52131,29.7812,-95.43663000000001,1
8950,112N52136,112N52136,29.79833,-95.455805,1
8951,112N52153,112N52153,29.757240000000003,-95.35077,2
8952,112N52154,112N52154,29.71366,-95.37080999999999,4
8953,112N52159,112N52159,29.711479999999998,-95.341785,0
8954,112N52164,112N52164,29.71487,-95.34006,3
8955,112N52167,112N52167,29.718995,-95.3391,3
8956,112N52170,112N52170,29.717634999999998,-95.33481,3
8957,112N52175,112N52175,29.713240000000003,-95.370345,4
8958,112N52183,112N52183,29.7588,-95.402385,1
8959,112N52190,112N52190,29.73678,-95.3735,4
8960,112N52209,112N52209,29.740185,-95.355845,2
8961,112N52225,112N52225,29.755975,-95.356075,2
8962,112N52238,112N52238,29.855655,-95.36209,0
8963,112N52246,112N52246,29.8572,-95.32027,5
8964,112N52249,112N52249,29.82887,-95.35518,5
8965,112N52253,112N52253,29.86327,-95.42947,5
8966,112N52256,112N52256,29.870645,-95.45907,5
8967,112N52278,112N52278,29.969334999999997,-95.48449000000001,5
